pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,2020-08-12,87.7,-0.6964581877440259,6.493077516216919,Zack Greinke,452254,425844,,ball,,,,,14,,R,R,R,HOU,SF,B,,,0,1,2020,0.08430690421608482,1.3167459733256068,1.21,2.25,,,,0,2,Top,,,,,455117,,,4.422373460443257,-127.63395194880499,-6.877429629807487,0.055240707511172486,25.09884017554491,-16.56569473803851,3.46,1.63,,,,87.79,2341,6.23793443873532,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.262067497264674,,,,,,,,10,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
CH,2020-08-12,78.2,-0.8209001465742911,6.400031774665202,Zack Greinke,452254,425844,,called_strike,,,,,14,,R,R,R,HOU,SF,S,,,0,0,2020,0.20281612226964926,1.1304012057140302,1.05,1.77,,,,0,2,Top,,,,,455117,,,3.6361789660922064,-113.8488491663624,-5.190993126828909,1.1068748339355472,20.64239211402485,-21.593373085268613,3.56,1.63,,,,77.759,2079,5.92002208116809,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.579979854831905,,,,,,,,10,1,Changeup,0,1,1,0,1,0,1,0,Standard,Standard
SL,2020-08-12,86.0,-0.9826207249592942,6.540293303792192,Zack Greinke,446334,425844,field_out,hit_into_play,,,,,9,Evan Longoria flies out to right fielder Josh Reddick.  ,R,R,R,HOU,SF,X,9.0,fly_ball,0,1,2020,0.7382094122481453,0.4836633907940396,0.36,1.85,,,543105.0,2,1,Top,127.36,191.02,,,455117,,,1.6784788997276,-125.2259097754106,-5.779166358801099,7.3887465244904735,26.421625626228256,-26.103871163642374,3.69,1.76,330.0,94.0,34.0,85.072,2550,5.75000144911664,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.750000486883366,0.145,0.249,0.0,1.0,0.0,0.0,3.0,5,2,Slider,0,1,1,0,1,0,1,0,Standard,Standard
FF,2020-08-12,89.4,-0.8938605971920593,6.49158535409066,Zack Greinke,446334,425844,,foul,,,,,5,,R,R,R,HOU,SF,S,,,0,0,2020,0.003557819574862335,1.4961490626300329,0.19,2.54,,,543105.0,2,1,Top,,,,,455117,,,2.663569524001504,-130.10517771540444,-6.8538805154531195,-0.5142914374463988,27.10636726950865,-13.947965818773515,3.69,1.76,187.0,75.9,64.0,89.054,2302,6.05325772605567,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.44674420994434,,,,,,,,5,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,87.2,-1.2412109442938448,6.379351693125508,Zack Greinke,474832,425844,strikeout,swinging_strike,,,,,13,Brandon Belt strikes out swinging.  ,R,L,R,HOU,SF,S,2.0,,2,2,2020,-1.2020330517950115,0.5373416603830519,-0.54,0.83,,,543105.0,1,1,Top,,,,,455117,,,4.129099990592336,-126.80082346109613,-8.267649256939025,-13.821832624164983,24.438811291905946,-24.93743830586976,3.2,1.55,,,,86.962,1646,6.0474653602152895,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.45253657578471,,,0.0,1.0,0.0,0.0,,4,6,Sinker,0,1,1,0,1,0,1,0,Infield shift,Standard
FF,2020-08-12,89.6,-1.1615348657939928,6.420571133388883,Zack Greinke,474832,425844,,foul,,,,,11,,R,L,R,HOU,SF,S,,,2,2,2020,0.15899562894820385,1.3056909255183873,-0.76,2.55,,,543105.0,1,1,Top,,,,,455117,,,0.6418311847016943,-130.44025052302655,-6.258055450535817,1.6711451162642388,28.38112612855915,-16.16353212089821,3.2,1.55,228.0,77.4,47.0,88.9,2294,5.907866356860651,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.592135579139345,,,,,,,,4,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard
SI,2020-08-12,86.3,-1.2655389512301105,6.347722113029968,Zack Greinke,474832,425844,,called_strike,,,,,1,,R,L,R,HOU,SF,S,,,2,1,2020,-0.7614050230298733,0.14053954376030015,-0.44,2.71,,,543105.0,1,1,Top,,,,,455117,,,3.4914434407872466,-125.74917512208613,-2.74809304715195,-8.785116008867858,24.81078713379025,-30.34199817414356,2.9,1.55,,,,86.085,1734,6.01556077183942,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.48444116416058,,,,,,,,4,4,Sinker,0,1,1,0,1,0,1,0,Infield shift,Standard
FF,2020-08-12,88.7,-1.3052859274009987,6.283600733212001,Zack Greinke,474832,425844,,blocked_ball,,,,,13,,R,L,R,HOU,SF,B,,,1,1,2020,-0.29778812489527445,1.5243995407141548,-0.37,0.69,,,543105.0,1,1,Top,,,,,455117,,,2.886472345652821,-128.74775155922538,-10.70533042957456,-3.908245676201586,26.444448356124767,-13.202687941846024,3.2,1.55,,,,88.14399999999999,2269,6.0550827465436505,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.44491918945635,,,,,,,,4,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard
CS,2020-08-12,68.1,-0.9007118337347235,6.489678508870014,Zack Greinke,474832,425844,,ball,,,,,13,,R,L,R,HOU,SF,B,,,0,1,2020,1.0094754943534818,-1.192221055540072,-1.19,1.52,,,543105.0,1,1,Top,,,,,455117,,,-2.150749373650933,-99.09141129725396,0.6072306951202769,6.96708695125887,18.649966325146107,-40.29257045800648,3.0,1.55,,,,67.21600000000001,2355,5.9727481244805505,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.52725381151946,,,,,,,,4,2,Curveball,0,1,1,0,1,0,1,0,Infield shift,Standard
SI,2020-08-12,87.1,-1.1885701221061296,6.3660036320204325,Zack Greinke,474832,425844,,swinging_strike,,,,,14,,R,L,R,HOU,SF,S,,,0,0,2020,-1.0376657719891742,0.2895005591882652,0.34,0.95,,,543105.0,1,1,Top,,,,,455117,,,5.774973459318906,-126.60499828154279,-7.432160662262497,-12.324803326972187,24.61071701937845,-27.773358537471328,3.2,1.55,,,,86.995,1742,6.174528234118969,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.32547370188103,,,,,,,,4,1,Sinker,0,1,1,0,1,0,1,0,Infield shift,Standard
FF,2020-08-12,89.9,-0.9185880428425032,6.471077181755824,Zack Greinke,527038,425844,field_out,hit_into_play,,,,,12,Wilmer Flores flies out to right fielder Josh Reddick.  ,R,R,R,HOU,SF,X,9.0,fly_ball,2,2,2020,0.041130845810798296,1.4534410947608962,0.85,2.57,,,543105.0,0,1,Top,225.21,107.15,,,455117,,,4.268901001045739,-130.69280002475236,-6.721623907355298,-0.4297120144022797,27.599012470957074,-14.296396390671234,3.19,1.61,331.0,94.0,34.0,89.387,2355,6.03038819309901,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.46961374290099,0.145,0.249,0.0,1.0,0.0,0.0,3.0,3,7,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
CS,2020-08-12,70.3,-0.7977859141465143,6.43204589008585,Zack Greinke,527038,425844,,foul,,,,,9,,R,R,R,HOU,SF,S,,,2,2,2020,0.8243016608251056,-0.9674504515094892,0.56,1.9,,,543105.0,0,1,Top,,,,,455117,,,1.264693476672917,-102.34173646271162,0.5344763640030135,5.505603592539387,18.97689465809102,-39.250340665823714,3.19,1.61,4.0,51.8,-36.0,69.61399999999999,2376,6.0017033323852695,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.49829860361473,,,,,,,,3,6,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2020-08-12,88.6,-1.1898526517551669,6.3066090973373425,Zack Greinke,527038,425844,,ball,,,,,13,,R,R,R,HOU,SF,B,,,1,2,2020,0.02221800732013227,1.4859458115330235,-0.12,1.09,,,543105.0,0,1,Top,,,,,455117,,,2.55125855782302,-128.8028068223602,-9.715169418869246,-0.2727008905660474,26.280284605761622,-13.827685192306333,3.02,1.61,,,,88.14399999999999,2386,6.016078835962911,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.483923100037096,,,,,,,,3,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,86.6,-1.2309942829204628,6.3696321618146445,Zack Greinke,527038,425844,,foul,,,,,13,,R,R,R,HOU,SF,S,,,1,2,2020,-0.9879602610247884,0.054262153396439534,-0.04,1.38,,,543105.0,0,1,Top,,,,,455117,,,4.822993852795852,-125.98241850011414,-5.7866636940578475,-11.498665470100406,25.07861975014506,-30.63510555616773,3.19,1.61,226.0,74.5,37.0,86.074,1799,5.92168027587044,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.57832166012957,,,,,,,,3,4,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,86.2,-1.3144510061896846,6.311228379649148,Zack Greinke,527038,425844,,ball,,,,,13,,R,R,R,HOU,SF,B,,,0,2,2020,-1.267290579554829,0.550182720181517,-1.71,2.14,,,543105.0,0,1,Top,,,,,455117,,,1.6376882702289868,-125.46134073678257,-4.778798199634309,-13.697760267102165,26.138172925756372,-25.597730745099835,3.05,1.61,,,,85.897,1658,6.149884052312161,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.35011788368784,,,,,,,,3,3,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
SL,2020-08-12,84.3,-1.1335973594184794,6.468126605136441,Zack Greinke,527038,425844,,foul,,,,,13,,R,R,R,HOU,SF,S,,,0,1,2020,0.34603206905414324,0.3927536490349614,-0.07,1.41,,,543105.0,0,1,Top,,,,,455117,,,1.7779524819878525,-122.78761966490069,-6.188410453414371,3.185985096334862,22.85141387549255,-27.229708731982928,3.19,1.61,12.0,74.4,-8.0,84.21700000000001,2301,6.04716018064101,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.45284175535899,,,,,,,,3,2,Slider,0,1,1,0,1,0,1,0,Standard,Standard
SL,2020-08-12,85.9,-1.230722923648269,6.387958337947564,Zack Greinke,527038,425844,,called_strike,,,,,14,,R,R,R,HOU,SF,S,,,0,0,2020,0.3679288053729247,0.5943281426133032,0.95,1.88,,,543105.0,0,1,Top,,,,,455117,,,4.385886539611032,-125.04195012104219,-5.642318136974993,3.0320947973003514,24.01949348940884,-25.023196138998443,3.1,1.61,,,,85.634,2327,5.991000037862361,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.50900189813763,,,,,,,,3,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard
SI,2020-08-12,85.0,-1.2779200965348796,6.266414061534035,Zack Greinke,543105,425844,single,hit_into_play_score,,,,,4,Alex Dickerson singles on a sharp line drive to center fielder Myles Straw.   Mike Yastrzemski scores.  ,R,L,R,HOU,SF,X,8.0,line_drive,2,0,2020,-1.0999000183221743,0.4373484575016536,-0.58,2.49,573262.0,,,0,1,Top,127.95,54.78,,,455117,,,3.8151153859292433,-123.78153872457963,-3.4425292191733208,-12.075935453494644,23.382330854360923,-27.204584733045355,3.5,1.61,300.0,106.7,12.0,84.786,1640,5.9867807911203705,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.51322114487964,0.875,0.889,0.9,1.0,1.0,0.0,5.0,2,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-12,88.2,-1.1000301065093512,6.35053337620074,Zack Greinke,543105,425844,,ball,,,,,14,,R,L,R,HOU,SF,B,,,1,0,2020,-0.14560037881445584,1.4497236490492549,0.96,1.38,573262.0,,,0,1,Top,,,,,455117,,,5.269618395484879,-128.06848265393006,-8.93740945673751,-2.6738533497720995,25.983216781525048,-14.560377942051852,3.31,1.61,,,,87.62299999999999,2313,6.0057882247899,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.4942137112101,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-12,89.1,-1.1245909868906303,6.347110754275942,Zack Greinke,543105,425844,,ball,,,,,14,,R,L,R,HOU,SF,B,,,0,0,2020,-0.340889176369613,1.4732999470784052,1.27,1.81,573262.0,,,0,1,Top,,,,,455117,,,6.563418575871923,-129.40487775252257,-8.179017352536162,-5.155292838047238,25.87126034660448,-14.08862751890582,3.36,1.61,,,,88.92299999999999,2354,6.192089974687869,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.30791196131213,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-12,87.4,-1.1665951036605415,6.377495888216754,Zack Greinke,573262,425844,triple,hit_into_play_no_out,,,,,8,Mike Yastrzemski triples (2) on a line drive to left fielder Kyle Tucker.  ,R,L,R,HOU,SF,X,7.0,line_drive,0,1,2020,-0.21701710207893876,1.3577080413283478,-0.11,1.62,,,,0,1,Top,49.77,115.78,,,455117,,,2.989736528718105,-127.1033402727975,-8.09563271518897,-2.9665943527158323,26.101001225925106,-15.997839415406435,3.33,1.53,267.0,85.9,26.0,87.189,2205,6.192243183482421,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.30775875251758,0.10800000000000001,0.122,1.6,1.0,1.0,2.0,3.0,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-12,87.4,-0.9587567035636128,6.4207075554949595,Zack Greinke,573262,425844,,called_strike,,,,,8,,R,L,R,HOU,SF,S,,,0,0,2020,-0.30739660552169124,1.366862688482789,0.13,1.62,,,,0,1,Top,,,,,455117,,,3.2311386336002004,-127.05996315488208,-8.194978169691893,-3.979153575527589,25.183419191841768,-15.899525679358542,3.36,1.53,,,,86.993,2238,6.009666796635821,631447,425844,455117,493329,647351,608324,621043,663656,664702,502210,54.49033513936418,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CS,2020-08-07,68.8,-0.6189886031365293,6.2853011175683555,Zack Greinke,592192,425844,field_out,hit_into_play,,,,,6,Mark Canha pops out to shortstop Carlos Correa in foul territory.  ,R,R,R,OAK,HOU,X,6.0,popup,2,2,2020,0.6687989124700644,-1.0358175768352615,0.2,2.66,657656.0,,,2,6,Bot,126.38,186.87,,,455117,,,0.4603499954792322,-100.08356894873572,2.6260395106452696,4.413955567958216,16.43877691885332,-39.776420825676745,3.36,1.55,179.0,81.6,58.0,68.546,2456,6.14233211773252,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.35766981826748,0.026000000000000002,0.027000000000000003,0.0,1.0,0.0,0.0,3.0,46,5,Curveball,0,1,0,1,1,0,0,1,Standard,Standard
FF,2020-08-07,87.4,-1.1443715469339333,6.254238334085715,Zack Greinke,592192,425844,,ball,,,,,14,,R,R,R,OAK,HOU,B,,,1,2,2020,0.2376896825140209,1.4196526388299746,0.04,1.56,657656.0,,,2,6,Bot,,,,,455117,,,2.346676218521404,-127.1245204710147,-8.105005024601905,2.1712818505102267,23.163381477757326,-15.357949704990913,3.36,1.62,,,,87.404,2520,6.06912325303599,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.43087868296402,,,,,,,,46,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard
SI,2020-08-07,85.6,-1.236037541542568,6.186222891115505,Zack Greinke,592192,425844,,blocked_ball,,,,,14,,R,R,R,OAK,HOU,B,,,0,2,2020,-1.2496982627989754,0.5456122750457327,0.37,0.58,657656.0,,,2,6,Bot,,,,,455117,,,6.258608264097861,-124.33413665509804,-8.038836423753143,-14.199122409056644,23.115964608437892,-25.140945841412478,3.36,1.55,,,,85.281,1671,6.0202474286306105,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.47975450736939,,,,,,,,46,3,Sinker,0,1,0,1,1,0,0,1,Standard,Standard
SI,2020-08-07,86.7,-1.3156794070127864,6.186228818468674,Zack Greinke,592192,425844,,foul_tip,,,,,8,,R,R,R,OAK,HOU,S,,,0,1,2020,-1.0406356352591104,0.30981684665702164,0.13,1.65,657656.0,,,2,6,Bot,,,,,455117,,,5.550039747851087,-126.18530078211028,-5.336142753043424,-12.2161382617691,22.833013551359358,-28.038926469297373,3.36,1.55,,,,86.751,1795,6.0645086848015595,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.43549325119845,,,,,,,,46,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard
CS,2020-08-07,69.6,-1.0940033525869008,6.1923047197538885,Zack Greinke,592192,425844,,called_strike,,,,,14,,R,R,R,OAK,HOU,S,,,0,0,2020,0.8681207162500356,-1.0741568492982267,0.77,2.33,657656.0,,,2,6,Bot,,,,,455117,,,2.1291163561272017,-101.25770964020764,2.1686855053812266,5.494950287204388,19.23415125401197,-40.136195820877035,3.16,1.55,,,,68.683,2552,5.93784046166752,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.56216147433248,,,,,,,,46,1,Curveball,0,1,0,1,1,0,0,1,Standard,Standard
SI,2020-08-07,87.3,-1.3218362617069257,6.207737393306946,Zack Greinke,656305,425844,strikeout,swinging_strike_blocked,,,,,13,Matt Chapman strikes out swinging.  ,R,R,R,OAK,HOU,S,2.0,,1,2,2020,-1.077396193068919,0.23482253912934045,-0.14,0.47,657656.0,,,1,6,Bot,,,,,455117,,,5.022995216981743,-126.843482055152,-8.062684076878837,-12.659112202779276,25.82163902692611,-28.18089826201507,3.46,1.6,,,,86.686,1674,5.97200211226938,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.527999823730624,,,0.0,1.0,0.0,0.0,,45,4,Sinker,0,1,0,1,1,0,0,1,Strategic,Standard
SI,2020-08-07,86.1,-1.2180192070302274,6.241548815211918,Zack Greinke,656305,425844,,blocked_ball,,,,,13,,R,R,R,OAK,HOU,B,,,0,2,2020,-1.2285807232496266,0.4029940235208864,-0.01,-0.43,657656.0,,,1,6,Bot,,,,,455117,,,5.333580838115076,-125.01992296098408,-10.355397752864764,-13.95748405444562,24.1880383952438,-26.091725435852627,3.46,1.6,,,,85.711,1739,6.0670717894816395,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.432930146518366,,,,,,,,45,3,Sinker,0,1,0,1,1,0,0,1,Strategic,Standard
FF,2020-08-07,87.0,-0.9124755285964724,6.394116544502389,Zack Greinke,656305,425844,,swinging_strike,,,,,5,,R,R,R,OAK,HOU,S,,,0,1,2020,0.1793780836890599,1.5604285804971016,0.04,2.56,657656.0,,,1,6,Bot,,,,,455117,,,1.9061997740635084,-126.65872036353579,-6.189399261679485,1.5278582637883371,26.54479162457764,-14.327123419867313,3.46,1.6,,,,86.51799999999999,2418,6.0136586342603495,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.486343301739645,,,,,,,,45,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard
FF,2020-08-07,88.8,-0.9115959422366244,6.4087288681197885,Zack Greinke,656305,425844,,swinging_strike,,,,,5,,R,R,R,OAK,HOU,S,,,0,0,2020,-0.17396064580626286,1.7988746145080827,-0.01,2.61,657656.0,,,1,6,Bot,,,,,455117,,,2.5563747893350586,-129.08398749938144,-6.868517088964515,-2.5375176810880986,31.067146987072192,-10.885491435134485,3.46,1.6,,,,87.641,2419,5.97418431345601,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.52581762254399,,,,,,,,45,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard
FF,2020-08-07,86.6,-1.0899249610842254,6.236369056480102,Zack Greinke,621566,425844,strikeout,called_strike,,,,,7,Matt Olson called out on strikes.  ,R,L,R,OAK,HOU,S,2.0,,3,2,2020,-0.14314817726923254,1.6796652170834114,-0.3,1.73,657656.0,,,0,6,Bot,,,,,455117,,,2.1671657496646546,-125.95143525557442,-7.939293682765516,-1.9807150247603167,26.900416708599934,-12.886360762793313,3.37,1.66,,,,86.259,2393,6.216400829450611,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.28360110654938,,,0.0,1.0,0.0,0.0,,44,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard
FF,2020-08-07,87.7,-1.258780173905344,6.3455844915632715,Zack Greinke,621566,425844,,ball,,,,,11,,R,L,R,OAK,HOU,B,,,2,2,2020,-0.1930397968506649,1.7524362387323056,-1.58,3.88,657656.0,,,0,6,Bot,,,,,455117,,,-0.3768465269788344,-127.68207168255688,-3.4300017016787363,-2.019892844068357,27.912163540938238,-12.566797019078972,3.41,1.66,,,,87.19,2455,6.076412490732781,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.42358944526722,,,,,,,,44,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard
CH,2020-08-07,79.1,-1.2952516897184134,6.088142458136914,Zack Greinke,621566,425844,,foul,,,,,11,,R,L,R,OAK,HOU,S,,,2,1,2020,-1.332017669970441,0.4430691747800725,-0.7,2.72,657656.0,,,0,6,Bot,,,,,455117,,,3.783122116663228,-115.09068705341171,-1.337927774602487,-12.531238874237092,22.601628942362954,-28.215461770337054,3.36,1.66,,,,78.726,1533,6.16465260625759,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.33534932974242,,,,,,,,44,4,Changeup,0,1,0,1,1,0,0,1,Strategic,Standard
SL,2020-08-07,84.7,-1.3180468672601295,6.272548583257714,Zack Greinke,621566,425844,,ball,,,,,12,,R,L,R,OAK,HOU,B,,,1,1,2020,0.7536248479309023,0.587032586411376,0.53,3.9,657656.0,,,0,6,Bot,,,,,455117,,,2.8090939439943154,-123.35403879984457,-0.3954523681005737,7.151495286314424,24.226169292785038,-26.307557197165266,3.4,1.66,,,,84.40299999999999,2357,6.01901574687506,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.48098618912493,,,,,,,,44,3,Slider,0,1,0,1,1,0,0,1,Strategic,Standard
FF,2020-08-07,87.8,-1.3444939452130649,6.286960350379411,Zack Greinke,621566,425844,,ball,,,,,13,,R,L,R,OAK,HOU,B,,,0,1,2020,-0.25594434864216536,1.482741547559291,-1.07,1.93,657656.0,,,0,6,Bot,,,,,455117,,,1.1954560664765497,-127.78730100037077,-7.533090789478888,-3.0461665294018427,22.768384291679748,-14.602066641876291,3.39,1.66,,,,87.939,2400,6.064603345557621,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.43539859044238,,,,,,,,44,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard
SI,2020-08-07,85.6,-1.2731967437678935,6.2553810073597225,Zack Greinke,621566,425844,,foul,,,,,14,,R,L,R,OAK,HOU,S,,,0,0,2020,-0.8634212576868455,0.21776020045648947,0.67,1.71,657656.0,,,0,6,Bot,,,,,455117,,,6.271127271609809,-124.53816324092136,-4.930437739258002,-10.176303105740617,22.03856370437845,-29.179035335871312,3.36,1.66,4.0,78.7,-39.0,85.501,1602,5.97087684618978,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.52912508981022,,,,,,,,44,1,Sinker,0,1,0,1,1,0,0,1,Infield shift,Standard
SL,2020-08-07,85.3,-1.2667339535867157,6.236589479179552,Zack Greinke,657656,425844,triple,hit_into_play_no_out,,,,,14,Ramon Laureano triples (1) on a line drive to center fielder Myles Straw.  ,R,R,R,OAK,HOU,X,8.0,line_drive,2,1,2020,0.5351259180947475,0.7625350818480024,0.79,2.07,,,,0,6,Bot,135.69,69.32,,,455117,,,3.7550026666556304,-124.19914746521721,-5.080878665841676,4.885093477792376,22.786865726475927,-23.486993253892035,3.18,1.46,270.0,91.2,17.0,85.295,2506,6.065625280175201,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.43437665582481,0.7,0.669,1.6,1.0,1.0,2.0,4.0,43,4,Slider,0,1,0,1,1,0,0,1,Infield shift,Standard
FF,2020-08-07,87.5,-0.8307546984547284,6.384378281885447,Zack Greinke,657656,425844,,ball,,,,,14,,R,R,R,OAK,HOU,B,,,1,1,2020,-0.030108637451586363,1.6899790590870456,1.94,0.76,,,,0,6,Bot,,,,,455117,,,6.697087186487948,-126.77783818536041,-10.77816183594457,-1.7939294257095428,27.84986132659411,-11.845353499097,3.17,1.46,,,,86.743,2399,6.215198595188019,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.284803340811976,,,,,,,,43,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
FF,2020-08-07,87.0,-0.9175016649231948,6.416403305169905,Zack Greinke,657656,425844,,called_strike,,,,,14,,R,R,R,OAK,HOU,S,,,1,0,2020,-0.006877036078422682,1.7086568963021838,0.92,1.97,,,,0,6,Bot,,,,,455117,,,4.399630520739059,-126.3567106081682,-7.860165584105919,-1.0844444577021266,29.051148448711718,-12.458441909221902,3.18,1.45,,,,86.055,2374,6.082174605458079,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.417827330541925,,,,,,,,43,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
CS,2020-08-07,69.3,-1.0367968717074512,6.3478028545152245,Zack Greinke,657656,425844,,ball,,,,,14,,R,R,R,OAK,HOU,B,,,0,0,2020,0.8952369273927371,-1.05888064649741,0.6,1.19,,,,0,6,Bot,,,,,455117,,,1.648926392171008,-100.65852460030818,-0.04615881662747512,5.534929439707071,22.685145530057,-39.446779749189695,3.19,1.46,,,,67.632,2448,5.93703981786529,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.562962118134706,,,,,,,,43,1,Curveball,0,1,0,1,1,0,0,1,Infield shift,Standard
FF,2020-08-07,88.5,-1.1290247974645613,6.326001930795263,Zack Greinke,543760,425844,grounded_into_double_play,hit_into_play,,,,,14,"Marcus Semien grounds into a double play, shortstop Carlos Correa to second baseman Jose Altuve to first baseman Yuli Gurriel.   Tony Kemp out at 2nd.    Marcus Semien out at 1st.  ",R,R,R,OAK,HOU,X,6.0,ground_ball,3,2,2020,-0.005893322123505639,1.5267402006645117,0.75,2.08,543257.0,669221.0,643393.0,1,5,Bot,107.54,147.32,,,455117,,,4.575277164981776,-128.77744132955144,-7.502888975737957,-0.9004340882289782,23.471238686797058,-13.827575724381626,3.29,1.57,64.0,84.1,4.0,88.624,2581,6.0956930909628495,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.40430884503716,0.308,0.276,0.0,1.0,0.0,0.0,2.0,39,7,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard
SL,2020-08-07,83.6,-1.1818471841379694,6.219408687930483,Zack Greinke,543760,425844,,blocked_ball,,,,,14,,R,R,R,OAK,HOU,B,,,2,2,2020,0.6134641682535499,0.4889859260920915,0.43,0.31,543257.0,669221.0,643393.0,1,5,Bot,,,,,455117,,,2.496741311570019,-121.6328958319355,-8.173099676024755,5.655454564729947,22.474850741355706,-25.98340884610257,3.29,1.57,,,,83.514,2497,6.1102942996015095,631176,425844,455117,493329,514888,608324,621043,663656,664702,502210,54.3897076363985,,,,,,,,39,6,Slider,0,1,0,1,1,0,0,1,Standard,Standard
