pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CU,2020-08-04,83.4,-3.1267056650205145,5.302206579041775,Jose Berrios,570481,621244,field_out,hit_into_play,,,,,8,Erik Gonzalez flies out sharply to center fielder Byron Buxton.  ,R,R,R,MIN,PIT,X,8.0,fly_ball,1,1,2020,0.8866432504712751,0.00951011193296062,0.07,2.04,,,,2,4,Top,109.27,33.68,,,488671,,,5.624007820061827,-121.47945837125296,-1.1185341251869432,7.724002777824564,23.176521040548483,-32.074418991943524,3.49,1.6,392.0,101.7,30.0,83.67299999999999,2318,6.356959820954981,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.143042115045034,0.802,1.524,0.0,1.0,0.0,0.0,6.0,33,3,Curveball,4,1,1,4,1,4,1,4,Standard,Standard
SI,2020-08-04,93.9,-3.2073196671449877,5.346191808023793,Jose Berrios,570481,621244,,called_strike,,,,,14,,R,R,R,MIN,PIT,S,,,1,0,2020,-1.251207972124339,0.7527408556322259,0.36,1.46,,,,2,4,Top,,,,,488671,,,12.011161355680144,-136.25120279217433,-6.036995238388207,-18.07620885674607,26.85309707781771,-21.61718182150569,3.77,1.69,,,,94.39200000000001,2127,6.50202256618505,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.997979369814956,,,,,,,,33,2,Sinker,4,1,1,4,1,4,1,4,Standard,Standard
CU,2020-08-04,84.4,-3.174727691270605,5.2118603520831615,Jose Berrios,570481,621244,,ball,,,,,14,,R,R,R,MIN,PIT,B,,,0,0,2020,0.8879090985657049,-0.05449493333550171,1.62,1.54,,,,2,4,Top,,,,,488671,,,9.392472128187027,-122.6406390879558,-2.0560793369223767,7.0672617069902195,24.61525974135644,-32.51639355153187,3.67,1.75,,,,84.488,2336,6.45857475489269,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.04142718110731,,,,,,,,33,1,Curveball,4,1,1,4,1,4,1,4,Standard,Standard
SI,2020-08-04,94.5,-2.831927411534169,5.435331369873304,Jose Berrios,570256,621244,sac_fly,hit_into_play_score,,,,,14,Gregory Polanco out on a sacrifice fly to left fielder Eddie Rosario.   Bryan Reynolds scores.  ,R,L,R,MIN,PIT,X,7.0,fly_ball,1,1,2020,-1.3734956464644772,1.0361053752310398,0.02,1.63,668804.0,,,1,4,Top,32.89,111.11,,,488671,,,10.530057468483122,-137.17011539731078,-6.594741140134442,-19.570183096171238,27.331328354634486,-17.777224824011427,3.58,1.68,302.0,92.5,43.0,95.335,2163,6.68616848999858,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.81383344600143,0.024,0.038,0.0,1.0,0.0,0.0,3.0,32,3,Sinker,4,0,0,4,0,4,0,4,Infield shift,Standard
CU,2020-08-04,83.8,-3.1116009661762574,5.209617688862898,Jose Berrios,570256,621244,,blocked_ball,,,,,14,,R,L,R,MIN,PIT,B,,,0,1,2020,1.357371879310609,-0.26103437115531425,0.67,1.06,668804.0,,,1,4,Top,,,,,488671,,,6.081230281180952,-121.9677015918276,-2.6209180390274085,12.203660911354476,25.622896421033012,-34.4376641943945,3.87,1.88,,,,83.975,2383,6.54760908617171,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.95239284982829,,,,,,,,32,2,Curveball,4,0,0,4,0,4,0,4,Infield shift,Standard
CU,2020-08-04,83.3,-3.1067648050858634,5.39450243442626,Jose Berrios,570256,621244,,foul,,,,,14,,R,L,R,MIN,PIT,S,,,0,0,2020,1.329552579178949,-0.2914972984382952,0.07,1.51,668804.0,,,1,4,Top,,,,,488671,,,4.694051424238703,-121.33191241158572,-1.919059866213126,12.2042940976579,23.889883486045303,-34.88778058886934,3.58,1.68,2.0,72.4,-20.0,83.277,2357,6.23461765320351,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.26538428279649,,,,,,,,32,1,Curveball,4,0,0,4,0,4,0,4,Infield shift,Standard
FF,2020-08-04,94.9,-2.7995055536384807,5.514592048104374,Jose Berrios,668804,621244,triple,hit_into_play_no_out,,,,,2,Bryan Reynolds triples (1) on a sharp fly ball to center fielder Byron Buxton.  ,R,L,R,MIN,PIT,X,8.0,fly_ball,0,2,2020,-0.8582150712848221,1.2116377977667705,0.15,2.98,,,,1,4,Top,144.1,24.1,,,488671,,,9.713119754928202,-137.91671124423436,-3.6843333855508136,-13.1101421614694,30.56582242020796,-16.059136869829313,3.49,1.6,415.0,104.5,34.0,95.595,2234,6.752463435945329,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.747538500054674,0.708,1.317,1.6,1.0,1.0,2.0,6.0,31,3,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shift,Standard
CU,2020-08-04,82.3,-3.2198882623521587,5.349488139887611,Jose Berrios,668804,621244,,foul,,,,,6,,R,L,R,MIN,PIT,S,,,0,1,2020,1.2583010175031513,-0.0002515300488480124,0.19,2.36,,,,1,4,Top,,,,,488671,,,5.313603867818356,-119.85378155379959,-0.2706368803045356,11.14007230238893,22.726121850733318,-32.33782757430567,3.49,1.6,145.0,57.9,39.0,82.49700000000001,2309,6.3342678292954195,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.165734106704576,,,,,,,,31,2,Curveball,4,0,0,4,0,4,0,4,Standard,Standard
CH,2020-08-04,85.2,-3.1529432040570486,5.278618908135331,Jose Berrios,668804,621244,,foul,,,,,13,,R,L,R,MIN,PIT,S,,,0,0,2020,-1.2227507120605994,0.5365534571751243,-0.6,2.24,,,,1,4,Top,,,,,488671,,,8.509948564865104,-123.79940975517452,-1.8921425206896776,-14.27082063796707,24.574701983218826,-26.47867736133813,3.49,1.6,2.0,59.4,-41.0,85.742,1492,6.7044807785159,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.7955211574841,,,,,,,,31,1,Changeup,4,0,0,4,0,4,0,4,Standard,Standard
FF,2020-08-04,95.6,-2.8449908956460077,5.530681343041843,Jose Berrios,592567,621244,field_out,hit_into_play,,,,,2,Colin Moran flies out to left fielder Eddie Rosario.  ,R,L,R,MIN,PIT,X,7.0,fly_ball,0,2,2020,-0.8545016060678328,1.3803598447374257,0.07,3.05,,,,0,4,Top,67.76,84.93,,,488671,,,9.6626357522769,-138.90142871860846,-4.063014937021965,-13.121890900165289,28.64151182715421,-13.50799976493376,3.55,1.63,304.0,87.3,39.0,96.363,2319,6.6313627443546395,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.86863919164536,0.008,0.006,0.0,1.0,0.0,0.0,3.0,30,4,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shift,Standard
FF,2020-08-04,96.1,-2.8891751919015154,5.585177568359648,Jose Berrios,592567,621244,,foul,,,,,3,,R,L,R,MIN,PIT,S,,,0,2,2020,-0.8289898557186123,1.4652433003213352,0.21,3.47,,,,0,4,Top,,,,,488671,,,10.113932570628565,-139.6307655002596,-3.3620014405077696,-13.048756307541089,29.816745657440325,-12.372595134735837,3.55,1.63,192.0,73.3,60.0,96.63799999999999,2351,6.5624937430622605,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.93750819293775,,,,,,,,30,3,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shift,Standard
CU,2020-08-04,83.6,-3.1419410450467318,5.340230975524434,Jose Berrios,592567,621244,,foul,,,,,14,,R,L,R,MIN,PIT,S,,,0,1,2020,1.2298436954910992,-0.06288775325783258,0.04,1.55,,,,0,4,Top,,,,,488671,,,4.938859283883457,-121.71998072687349,-2.2210780317611905,11.326485298310239,23.027271151473,-32.583546615668304,3.55,1.63,,,,84.135,2246,6.52682420714712,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.97317772885288,,,,,,,,30,2,Curveball,4,0,0,4,0,4,0,4,Infield shift,Standard
SI,2020-08-04,93.4,-2.9476357197738183,5.480535922449174,Jose Berrios,592567,621244,,foul,,,,,11,,R,L,R,MIN,PIT,S,,,0,0,2020,-1.1827740193224965,1.084605795430354,-0.95,2.73,,,,0,4,Top,,,,,488671,,,7.791620060223536,-135.80896821457853,-3.7486149744020825,-16.320079334598738,28.44738730288325,-18.09678708735465,3.55,1.63,269.0,85.3,45.0,94.197,2239,6.6990513925103405,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.800950543489655,,,,,,,,30,1,Sinker,4,0,0,4,0,4,0,4,Infield shift,Standard
SI,2020-08-04,93.4,-2.946593507721897,5.439013228432438,Jose Berrios,605137,621244,grounded_into_double_play,hit_into_play,,,,,5,"Josh Bell grounds into a double play, second baseman Luis Arraez to third baseman Marwin Gonzalez to first baseman Miguel Sano.   Phillip Evans out at 2nd.    Josh Bell out at 1st.  ",R,L,R,MIN,PIT,X,4.0,ground_ball,1,0,2020,-1.4159319889979722,0.8759728625117813,-0.11,2.79,,,595943.0,1,3,Top,148.22,140.66,,,488671,,,10.44136506827059,-135.69297080274038,-3.007784125998116,-19.733745965193027,28.287055350021518,-20.851671696172584,3.55,1.63,9.0,103.8,-19.0,93.765,2125,6.48709377780607,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.01290815819393,0.33799999999999997,0.32799999999999996,0.0,1.0,0.0,0.0,2.0,26,2,Sinker,4,0,0,4,0,4,0,4,Infield shift,Standard
CH,2020-08-04,85.7,-3.1398952417863404,5.24431726798734,Jose Berrios,605137,621244,,ball,,,,,13,,R,L,R,MIN,PIT,B,,,0,0,2020,-1.1057125494185591,0.16823456032321765,-1.23,2.29,,,595943.0,1,3,Top,,,,,488671,,,6.7740096347930345,-124.61436834938362,-1.0609601437862426,-12.876607374631634,24.67597196736305,-30.41927229288112,3.4,1.54,,,,86.226,1515,6.634027873673119,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.86597406232689,,,,,,,,26,1,Changeup,4,0,0,4,0,4,0,4,Infield shift,Standard
FF,2020-08-04,93.6,-2.84292432833422,5.349492404911894,Jose Berrios,595943,621244,single,hit_into_play_no_out,,,,,14,Phillip Evans singles on a ground ball to center fielder Byron Buxton.  ,R,R,R,MIN,PIT,X,8.0,ground_ball,3,2,2020,-0.9206813339428492,1.3153753530177186,0.54,2.31,,,,1,3,Top,118.27,155.28,,,488671,,,10.88480792710348,-135.97732844911616,-5.08137918105302,-13.687468966716395,27.41444249032228,-14.850064727392695,3.3,1.5,33.0,99.1,-2.0,94.925,2187,6.967853963929611,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.53214797207039,0.379,0.344,0.9,1.0,1.0,0.0,2.0,25,6,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard
FF,2020-08-04,94.4,-3.0422359173586733,5.422106241224191,Jose Berrios,595943,621244,,ball,,,,,13,,R,R,R,MIN,PIT,B,,,2,2,2020,-0.9458398762941502,1.3389418831592832,-1.24,2.19,,,,1,3,Top,,,,,488671,,,6.808808184015469,-137.3591753983315,-5.7433133966932095,-13.458877251977176,29.162108323405647,-14.118886309155188,3.15,1.4,,,,94.926,2243,6.5050587692215,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.9949431667785,,,,,,,,25,5,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard
FF,2020-08-04,94.6,-3.0896178132038252,5.446907814917688,Jose Berrios,595943,621244,,called_strike,,,,,12,,R,R,R,MIN,PIT,S,,,2,1,2020,-0.8134233765227701,1.3216939336956817,0.56,2.72,,,,1,3,Top,,,,,488671,,,11.355242309545662,-137.41421364215216,-4.425978372315504,-12.69311612699872,28.15867908657465,-14.552443261572563,3.2,1.48,,,,95.198,2164,6.56378811895302,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.936213817046976,,,,,,,,25,4,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard
SI,2020-08-04,93.3,-3.0812080096766614,5.369581931120195,Jose Berrios,595943,621244,,called_strike,,,,,7,,R,R,R,MIN,PIT,S,,,2,0,2020,-1.2488131847074075,0.8425760864109855,-0.31,1.72,,,,1,3,Top,,,,,488671,,,9.868107349836496,-135.53906016961201,-5.539865429633381,-17.43565868668744,26.169899489747706,-20.74674318062186,3.14,1.45,,,,93.694,2138,6.35321868593658,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.14678325006342,,,,,,,,25,3,Sinker,4,0,0,4,0,4,0,4,Standard,Standard
SI,2020-08-04,92.6,-2.8298231067948882,5.452638590669029,Jose Berrios,595943,621244,,ball,,,,,11,,R,R,R,MIN,PIT,B,,,1,0,2020,-1.262311608857845,0.8319953391420863,-1.09,2.49,,,,1,3,Top,,,,,488671,,,7.2492868458007935,-134.78421869167138,-3.6707251031894534,-16.91327005772362,25.729593540996337,-21.402162044266973,3.15,1.43,,,,93.656,2146,6.62539469884133,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.87460723715867,,,,,,,,25,2,Sinker,4,0,0,4,0,4,0,4,Standard,Standard
SI,2020-08-04,92.5,-2.9485678599000487,5.474056517459866,Jose Berrios,595943,621244,,ball,,,,,11,,R,R,R,MIN,PIT,B,,,0,0,2020,-1.2046811349853417,0.8210254728001158,-1.12,2.79,,,,1,3,Top,,,,,488671,,,7.30122456250775,-134.66008796647628,-2.8812764654130203,-16.201631284255214,26.621883150460054,-21.72310253812471,3.21,1.49,,,,93.18,2197,6.467033940518419,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.03296799548158,,,,,,,,25,1,Sinker,4,0,0,4,0,4,0,4,Standard,Standard
FF,2020-08-04,94.5,-3.0502874036601035,5.508291144224351,Jose Berrios,624428,621244,strikeout,swinging_strike,,,,,11,Adam Frazier strikes out swinging.  ,R,L,R,MIN,PIT,S,2.0,,0,2,2020,-0.8789292407760653,1.2263360442181648,-0.89,2.45,,,,0,3,Top,,,,,488671,,,7.597520252091589,-137.54818346415033,-5.08941268717006,-12.746697039272682,26.985169681873806,-15.622184797408984,3.3,1.5,,,,95.176,2144,6.40865122388626,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.091350712113744,,,0.0,1.0,0.0,0.0,,24,3,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shift,Standard
CU,2020-08-04,83.4,-3.191344839803571,5.4221513483504875,Jose Berrios,624428,621244,,foul,,,,,9,,R,L,R,MIN,PIT,S,,,0,1,2020,1.0620648492072136,-0.3880470465460749,0.24,1.89,,,,0,3,Top,,,,,488671,,,5.8104016382331505,-121.36292448989876,-0.9355028130156772,9.451924561006082,22.61932079234107,-36.05389511060729,3.3,1.5,180.0,67.2,38.0,83.709,2426,6.3841123124754,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.1158896235246,,,,,,,,24,2,Curveball,4,0,0,4,0,4,0,4,Infield shift,Standard
FF,2020-08-04,94.4,-2.9992857775820534,5.488104688109913,Jose Berrios,624428,621244,,called_strike,,,,,2,,R,L,R,MIN,PIT,S,,,0,0,2020,-1.0182872584363984,1.2658638065442585,-0.01,2.57,,,,0,3,Top,,,,,488671,,,10.060262863628548,-137.1019010403377,-4.680138024432332,-15.134809254438801,31.910200018072032,-15.347117059503336,3.14,1.38,,,,94.255,2246,6.43107357471658,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.068928361283426,,,,,,,,24,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Infield shift,Standard
CU,2020-08-04,84.3,-3.1571973551062418,5.224638676823143,Jose Berrios,571974,621244,strikeout,swinging_strike_blocked,,,,,13,John Ryan Murphy strikes out swinging.  ,R,R,R,MIN,PIT,S,2.0,,2,2,2020,0.6485008191316026,0.029115749388479238,-0.1,0.71,592567.0,570256.0,570481.0,2,2,Top,,,,,488671,,,5.8396918426955775,-122.72908761333473,-4.211674622122212,5.469440270937756,23.243961460718094,-31.27120981779791,3.32,1.51,,,,84.712,2352,6.4348482104625795,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.06515372553741,,,0.0,1.0,0.0,0.0,,16,5,Curveball,3,0,0,3,0,3,0,3,Standard,Standard
FF,2020-08-04,95.2,-2.9134102974504508,5.3946015196934365,Jose Berrios,571974,621244,,ball,,,,,14,,R,R,R,MIN,PIT,B,,,1,2,2020,-1.1695467484932902,1.1469350862876686,0.78,0.82,592567.0,570256.0,570481.0,2,2,Top,,,,,488671,,,12.397952134617126,-137.81555112240062,-8.964585036137777,-17.652965951162933,30.469684999730774,-15.6032066556909,3.21,1.48,,,,95.696,2243,6.84760144830319,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.65240048769681,,,,,,,,16,4,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard
CU,2020-08-04,84.1,-3.1026764002959526,5.324134094160555,Jose Berrios,571974,621244,,blocked_ball,,,,,14,,R,R,R,MIN,PIT,B,,,0,2,2020,1.237555488530593,0.3750988171953891,2.26,1.18,592567.0,570256.0,570481.0,2,2,Top,,,,,488671,,,10.02769163724787,-122.20441790613701,-4.005808129970239,10.590423069356417,22.720219290313054,-27.814984017496176,3.31,1.45,,,,84.611,2436,6.57290155244033,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.927100383559676,,,,,,,,16,3,Curveball,3,0,0,3,0,3,0,3,Standard,Standard
CU,2020-08-04,81.3,-3.0337421542745497,5.310606275000593,Jose Berrios,571974,621244,,foul,,,,,3,,R,R,R,MIN,PIT,S,,,0,1,2020,1.4186312237336711,-0.09044995001991124,0.48,2.73,592567.0,570256.0,570481.0,2,2,Top,,,,,488671,,,5.167127619233909,-118.31165609384348,0.9814970716684376,12.374555526192985,22.179052309243225,-33.42604095804925,3.32,1.51,169.0,76.3,65.0,81.512,2183,6.389551337165839,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.110450598834156,,,,,,,,16,2,Curveball,3,0,0,3,0,3,0,3,Standard,Standard
CU,2020-08-04,83.1,-3.2114619433089038,5.380337943819269,Jose Berrios,571974,621244,,called_strike,,,,,1,,R,R,R,MIN,PIT,S,,,0,0,2020,1.2478353438047245,0.17872152430135674,-0.23,2.74,592567.0,570256.0,570481.0,2,2,Top,,,,,488671,,,4.413871991135795,-121.11305327349176,0.028010354024625702,11.510426329235518,22.455043869706923,-30.618997871898895,3.13,1.42,,,,83.601,2322,6.42094387674328,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.07905805925672,,,,,,,,16,1,Curveball,3,0,0,3,0,3,0,3,Standard,Standard
FF,2020-08-04,95.9,-2.866205367446496,5.532347831336509,Jose Berrios,502481,621244,strikeout,swinging_strike,,,,,11,Jarrod Dyson strikes out swinging.  ,R,L,R,MIN,PIT,S,2.0,,2,2,2020,-0.8768581773301267,1.3126378577454378,-0.92,3.73,592567.0,570256.0,570481.0,1,2,Top,,,,,488671,,,7.156712458300878,-139.58925151114386,-2.179870564482981,-13.01069510906491,28.667970196852924,-14.632973139044347,3.29,1.49,,,,96.671,2283,6.518683138186799,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.98131879781321,,,0.0,1.0,0.0,0.0,,15,6,4-Seam Fastball,3,0,0,3,0,3,0,3,Strategic,Standard
CU,2020-08-04,85.9,-3.0373687719376945,5.432180992700039,Jose Berrios,502481,621244,,blocked_ball,,,,,14,,R,L,R,MIN,PIT,B,,,1,2,2020,0.923223410504885,0.18408892897615475,1.06,1.14,592567.0,570256.0,570481.0,1,2,Top,,,,,488671,,,7.895337103709817,-124.88102333712357,-4.311541497726643,8.118210382704728,24.64063989034692,-29.576115139828985,3.36,1.59,,,,86.525,2419,6.692658020735379,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.80734391526462,,,,,,,,15,5,Curveball,3,0,0,3,0,3,0,3,Strategic,Standard
FF,2020-08-04,95.7,-3.034129725447912,5.566221810730134,Jose Berrios,502481,621244,,foul,,,,,6,,R,L,R,MIN,PIT,S,,,1,2,2020,-1.0062970998608527,1.243530107951488,0.18,2.67,592567.0,570256.0,570481.0,1,2,Top,,,,,488671,,,10.747028293819845,-138.91028718855162,-4.81231789739179,-15.408179937757629,30.457737398187852,-15.131836600202767,3.29,1.49,,,,95.719,2399,6.39031186321684,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.10969007278315,,,,,,,,15,4,4-Seam Fastball,3,0,0,3,0,3,0,3,Strategic,Standard
FF,2020-08-04,95.0,-2.9672071703031597,5.526239504286882,Jose Berrios,502481,621244,,swinging_strike,,,,,1,,R,L,R,MIN,PIT,S,,,1,1,2020,-0.9655120546771302,1.427613513293,-0.47,2.98,592567.0,570256.0,570481.0,1,2,Top,,,,,488671,,,8.720528087946748,-138.06992774941293,-4.221787604297689,-14.273395862966519,30.131358915909047,-13.131597423515634,3.29,1.49,,,,95.20200000000001,2369,6.42959311263793,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.07040882336207,,,,,,,,15,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Strategic,Standard
CH,2020-08-04,85.2,-3.0986140387477614,5.2196162126902905,Jose Berrios,502481,621244,,ball,,,,,13,,R,L,R,MIN,PIT,B,,,0,1,2020,-1.2500771275772826,0.15462876543637222,-0.77,1.31,592567.0,570256.0,570481.0,1,2,Top,,,,,488671,,,8.052532908890441,-123.83354096056648,-3.1981390007954658,-14.47617466938557,24.881560507283996,-30.13372683429008,3.32,1.55,,,,85.802,1569,6.7554089946883495,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.744592941311645,,,,,,,,15,2,Changeup,3,0,0,3,0,3,0,3,Strategic,Standard
FF,2020-08-04,94.5,-3.000746345529606,5.561487093101734,Jose Berrios,502481,621244,,called_strike,,,,,9,,R,L,R,MIN,PIT,S,,,0,0,2020,-0.9535268097743572,1.4376246179292274,0.17,1.75,592567.0,570256.0,570481.0,1,2,Top,,,,,488671,,,10.405252259418072,-137.08888193174593,-7.442942011398921,-14.307076446697678,29.89419261090346,-12.50710627048861,3.38,1.58,,,,94.62899999999999,2447,6.50275036612985,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.997251569870144,,,,,,,,15,1,4-Seam Fastball,3,0,0,3,0,3,0,3,Strategic,Standard
FF,2020-08-04,93.9,-2.9339920892843723,5.4453932008931325,Jose Berrios,570481,621244,single,hit_into_play_no_out,,,,,5,Erik Gonzalez singles on a sharp line drive to center fielder Byron Buxton.   Colin Moran to 3rd.    Gregory Polanco to 2nd.  ,R,R,R,MIN,PIT,X,8.0,line_drive,1,0,2020,-0.9779571261886406,1.2599617329483923,-0.12,2.38,,592567.0,570256.0,1,2,Top,121.77,94.31,,,488671,,,9.498019663280846,-136.38419511521408,-5.0341757851361955,-14.2600280460955,29.070129654766248,-15.486660676055527,3.49,1.6,157.0,106.3,6.0,94.411,2088,6.6201541972920595,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.87984773870793,0.637,0.597,0.9,1.0,1.0,0.0,4.0,14,2,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard
FF,2020-08-04,95.0,-2.894135428919605,5.5030337234464834,Jose Berrios,570481,621244,,ball,,,,,14,,R,R,R,MIN,PIT,B,,,0,0,2020,-0.8132434671320269,1.3903837628402471,1.05,1.76,,592567.0,570256.0,1,2,Top,,,,,488671,,,12.194974923695714,-137.6691736458651,-7.258028073994949,-13.010160757631581,29.91164025147635,-12.957522780638929,3.75,1.83,,,,95.369,2170,6.6819260996418794,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.81807583635812,,,,,,,,14,1,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard
CH,2020-08-04,84.1,-3.113671423033061,5.274021591631696,Jose Berrios,570256,621244,walk,ball,,,,,14,Gregory Polanco walks.  ,R,L,R,MIN,PIT,B,,,3,1,2020,-0.8400799245384281,0.556391815240063,0.66,1.64,,592567.0,,1,2,Top,,,,,488671,,,10.481047266891713,-122.09178824481023,-3.154405832708977,-10.405083182898087,22.999799415457172,-26.162746863009176,3.79,1.88,,,,84.781,1494,6.76392078296363,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.736081153036366,,,0.7,1.0,0.0,0.0,,13,5,Changeup,3,0,0,3,0,3,0,3,Infield shift,Standard
SI,2020-08-04,94.0,-2.83197376417754,5.425636501128102,Jose Berrios,570256,621244,,ball,,,,,14,,R,L,R,MIN,PIT,B,,,2,1,2020,-1.6246475287393118,0.7396666275822247,0.33,0.63,,,592567.0,1,2,Top,,,,,488671,,,11.811004929885804,-136.23661979377349,-8.377487700152304,-22.782711843461577,28.587160999723267,-21.22263413184294,3.8,1.8,,,,94.368,2196,6.623299476650191,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,53.876702459349815,,,,,,,,13,4,Sinker,3,0,0,3,0,3,0,3,Infield shift,Standard
FF,2020-08-04,95.2,-2.8683705131015755,5.6244943180125135,Jose Berrios,570256,621244,,ball,,,,,12,,R,L,R,MIN,PIT,B,,,1,1,2020,-0.9851429527006031,1.3580737293305931,0.79,3.05,,,592567.0,1,2,Top,,,,,488671,,,11.81379128564763,-138.05736917846315,-4.12901022211755,-15.236636221554004,30.855801986982414,-14.030166136090937,3.82,1.95,,,,95.134,2312,6.44810003360649,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.0519019023935,,,,,,,,13,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Infield shift,Standard
CU,2020-08-04,83.6,-3.0711798247923925,5.4029080124098625,Jose Berrios,570256,621244,,called_strike,,,,,5,,R,L,R,MIN,PIT,S,,,1,0,2020,1.294096061383102,-0.14020487480233906,0.01,2.67,,,592567.0,1,2,Top,,,,,488671,,,4.559530032753057,-121.74666468603114,0.4319576505906033,11.881926918659751,25.113231021202985,-33.88090537872495,3.72,1.79,,,,83.544,2370,6.323883340622291,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.176118595377716,,,,,,,,13,2,Curveball,3,0,0,3,0,3,0,3,Infield shift,Standard
CU,2020-08-04,83.4,-3.1537385447968598,5.376658486645335,Jose Berrios,570256,621244,,ball,,,,,14,,R,L,R,MIN,PIT,B,,,0,0,2020,1.1779109306238822,-0.1992036539871454,0.25,1.68,,,592567.0,1,2,Top,,,,,488671,,,5.5087761221573475,-121.29461985225146,-1.6222774766294283,10.426083263500892,25.243592781715197,-34.0192504898363,3.81,1.81,,,,83.37100000000001,2400,6.445505967182549,631276,621244,488671,593934,650333,503556,593871,592696,621439,596146,54.054495968817456,,,,,,,,13,1,Curveball,3,0,0,3,0,3,0,3,Infield shift,Standard
