pitcher,outcome,xrelease,zrelease,xplate,zplate,vx0,vy0,vz0,ax,ay,az,spin,velocity
JarlinGarcia,nan,1.56,5.85,0.36,3.37,-5.807670194978868,-134.30570376809632,-3.3740884143393086,16.712018879454053,28.19960244191501,-15.549833243331687,2369.0,92.3
JarlinGarcia,nan,1.64,5.8,-0.14,0.93,-7.624501481158003,-132.73894724569527,-9.146566680841453,18.82725635064746,29.59073396648642,-15.052637174444925,2237.0,91.3
JarlinGarcia,nan,1.8,5.77,-0.24,3.24,-7.663947465231242,-135.63941838296714,-2.9974294456696304,15.112311279939927,30.26760475061133,-19.017925960021675,2079.0,93.6
JarlinGarcia,field_out,1.84,5.59,0.29,3.08,-6.544376987381284,-136.22054930544476,-2.7533379141527594,15.624479622108893,28.04430270278028,-20.56024864111417,1999.0,94.2
JarlinGarcia,nan,1.91,5.85,0.48,3.31,-6.6863705194704535,-137.31508693289783,-3.362825128658169,18.16035479677748,29.09155208997177,-17.948700364718057,2174.0,94.9
JarlinGarcia,nan,1.74,5.76,-1.07,2.69,-10.151639903401406,-136.65563662372455,-4.478198779212604,18.260557976042968,31.56214113018473,-18.554087001350247,2162.0,94.1
JarlinGarcia,nan,2.16,5.76,0.01,2.52,-8.098192720741483,-134.1617557223653,-4.827376518450425,16.418067848320455,29.642811035366996,-17.734116562586017,2195.0,92.1
JarlinGarcia,nan,1.79,5.74,0.0,2.45,-7.358337044486432,-135.26709906481193,-4.944754034368165,16.96325870325856,29.27901498931236,-18.641692032906192,2142.0,93.3
JarlinGarcia,hit_by_pitch,1.88,5.79,2.17,3.84,-2.2405220468240294,-135.24083240450113,-0.9928653772787884,17.160822681208455,29.83565713237249,-22.271220127338754,2190.0,93.1
JarlinGarcia,nan,2.04,5.73,1.65,2.93,-4.387666268925647,-134.3735695909396,-2.6505144199576334,19.767654823878352,28.898824169277354,-24.373779166455602,2124.0,92.4
JarlinGarcia,nan,1.91,5.77,0.46,2.35,-6.935596882266218,-135.69370694873982,-4.788661787171409,19.3805627546636,31.34252799427896,-21.386096751560284,2264.0,93.3
JarlinGarcia,nan,1.88,5.74,-0.22,1.83,-8.372712021565697,-137.09440369588236,-6.887962363759309,18.263848199395138,29.46555653354235,-17.386121633623873,2697.0,94.7
JarlinGarcia,walk,2.12,5.63,1.07,2.13,-5.208506423822444,-135.7413551107338,-5.529496645083059,15.375463103172233,30.950152905277854,-17.985112356417567,2062.0,92.9
JarlinGarcia,nan,2.21,5.64,-0.75,1.77,-10.04748664253935,-133.28318403438342,-6.5145559300983695,16.343901770441942,30.268393799970752,-16.520682842476443,2128.0,91.5
JarlinGarcia,nan,1.97,5.74,-0.87,1.45,-10.300355208372503,-136.76261260280728,-6.856435575416727,19.543626582081345,31.88982313057302,-22.141816004271693,2138.0,93.0
JarlinGarcia,force_out,2.2,5.64,0.25,1.98,-7.486408040712964,-134.86355768084488,-5.959653991704721,15.79822858447866,28.200554499604806,-17.65274439264941,2212.0,92.4
JarlinGarcia,hit_by_pitch,2.07,5.77,2.03,3.22,-2.460291108015005,-135.65719277178266,-2.927327714739973,13.818274950371974,26.147422440537486,-19.940275417057148,2116.0,93.9
JarlinGarcia,field_out,1.77,5.79,0.48,2.19,-5.9957135003324185,-136.09093770853977,-5.553403651861227,16.36813245737876,27.532849345985106,-20.163189876301672,2064.0,93.9
JarlinGarcia,nan,1.76,5.77,-0.91,2.66,-9.99733658080592,-138.10054794100844,-4.7528172474894985,19.47944099301997,31.07564957049423,-18.399655583274047,2152.0,95.0
JarlinGarcia,nan,1.9,5.8,0.63,2.22,-6.521489360044158,-136.11619056001436,-5.953091127405714,19.6415780057333,31.05875863367171,-17.032963026739633,2209.0,93.4
JarlinGarcia,field_out,1.78,5.79,-0.19,2.74,-8.09386151792063,-137.2576463695823,-4.200476386831752,18.624982485711307,27.352906108829803,-20.659600174639944,2080.0,94.7
JarlinGarcia,nan,1.71,5.8,-0.7,0.97,-8.853777648532803,-135.78655043076859,-9.2246667211232,16.492783859631597,29.074095403855424,-16.35837832859128,2284.0,94.0
JarlinGarcia,strikeout,1.64,5.76,0.94,3.37,-4.8315584904761915,-137.883848313685,-2.27826435629196,18.210397618212443,28.525774670877148,-22.305212042352878,2119.0,95.3
JarlinGarcia,nan,1.61,5.77,-0.77,3.81,-9.2962422335256,-138.87972793022897,-1.82071766750347,19.555662397341518,30.046538483591256,-18.93922655851634,2156.0,95.6
JarlinGarcia,nan,1.42,5.86,-0.4,3.19,-7.291528131172456,-138.5663434875314,-3.697914199071341,16.04053888942869,29.9025728357025,-18.23544040048429,2063.0,95.4
JarlinGarcia,nan,1.64,5.77,0.58,3.16,-5.45534602862959,-138.59268899934196,-2.9611265347973497,16.557281754778018,28.2127626915549,-21.9207342357589,2113.0,95.7
JarlinGarcia,nan,1.56,5.77,-0.45,2.8,-8.151498538497274,-137.69831661750885,-4.099399940930557,18.440506163950936,29.44531003235789,-19.954895615618803,2188.0,94.8
JarlinGarcia,nan,1.6,5.75,-1.7,1.85,-11.88849902149144,-137.86426887723368,-6.473340080228548,21.073902586105003,29.018566177159624,-20.05938319043622,2185.0,95.2
JarlinGarcia,force_out,1.6,5.73,0.08,2.51,-6.855010465383374,-139.57453157458187,-4.659886976919467,17.794745739069988,30.25217879736001,-21.44623179589693,2156.0,96.2
JarlinGarcia,nan,1.77,5.83,0.86,2.02,-4.681449950823361,-135.20197124845296,-6.174810554364075,14.218728789608198,27.181611579864825,-18.83006788765501,2206.0,92.9
JarlinGarcia,nan,1.71,5.73,-0.06,1.74,-7.90281052367486,-137.16860217416513,-7.014404102208992,20.376436770293395,27.23799715560265,-17.859907000259938,2129.0,94.8
JarlinGarcia,nan,1.51,5.76,-0.54,2.05,-8.153212750295674,-137.4704285552256,-5.7419050188462055,17.755666928339146,28.294204484859318,-21.31103606541901,2105.0,94.9
JarlinGarcia,strikeout,1.44,5.76,-0.97,2.46,-8.983893574755111,-138.7309680671773,-5.0019006122520615,17.01603346513461,27.85146767243329,-20.301738736627094,2135.0,96.1
JarlinGarcia,nan,1.62,5.78,-1.4,1.06,-10.585471578781503,-136.4838598992992,-9.228425749869944,17.616657683694076,28.652697556495305,-15.1845216895876,2257.0,94.4
JarlinGarcia,nan,1.81,5.72,0.46,2.02,-6.847859750241728,-137.24583499175986,-6.086772468658744,20.400402523476828,30.186109913084568,-18.70860970909752,2280.0,94.5
JarlinGarcia,nan,1.93,5.72,0.96,2.88,-5.49072175454244,-134.49106009853895,-3.5626633785606785,18.011874029678008,28.242752375167807,-19.72523259136414,2244.0,92.6
JarlinGarcia,grounded_into_double_play,1.71,5.86,0.63,2.59,-5.968350982446759,-138.56118952976095,-4.9043547605193485,19.378217673043338,30.45095239357893,-19.94902021345921,2199.0,95.1
JarlinGarcia,nan,1.83,5.69,-0.49,2.32,-9.300254940951936,-137.79412384264194,-5.033599192680477,20.799084676942208,28.820965297375427,-20.449037472795602,2088.0,94.5
JarlinGarcia,nan,1.83,5.78,0.55,2.72,-6.153111766897209,-139.56571667265308,-4.390498630446167,17.34775565235181,28.308185016560234,-20.70136520452802,2193.0,96.4
JarlinGarcia,nan,1.63,5.87,-0.58,2.09,-8.578049068495451,-138.76299329534828,-6.67847818167078,17.837923041979753,29.012966767300053,-17.454918111185922,2172.0,95.7
JarlinGarcia,nan,1.62,5.88,0.65,2.75,-5.199174069107818,-137.28078375161994,-5.1606813229373865,16.44193302526207,30.517844042413483,-15.804702562496502,2197.0,94.3
JarlinGarcia,nan,1.66,5.65,0.38,1.94,-6.044846231889385,-137.915154918118,-5.787934605165352,16.47179045543447,25.646335436034693,-21.855472677717785,2101.0,96.4
JarlinGarcia,walk,1.75,5.73,1.18,3.17,-4.06308317687887,-135.35487278396232,-2.7488049197627373,15.675207807168775,24.21146149233857,-21.211337043653266,2134.0,93.4
JarlinGarcia,nan,1.49,5.81,-1.53,2.19,-10.73827020997586,-136.3528474517265,-5.801273395910441,18.525329619458198,24.75092232650564,-19.346219014597864,2257.0,94.7
JarlinGarcia,nan,1.84,5.72,1.19,3.54,-4.222979476656514,-135.6035747824035,-1.7162504729757335,15.526105256079425,23.993030812403532,-21.901044356568928,2223.0,93.4
JarlinGarcia,sac_fly,1.48,5.76,-0.66,2.5,-8.199876389828047,-138.96642301748255,-4.9333834836190595,16.32460309631515,25.81799897597073,-20.59866843207199,2297.0,96.6
JarlinGarcia,nan,1.56,5.73,0.31,2.79,-5.35402845152452,-137.6672161522637,-4.064274647893183,13.139515889944995,25.12422044843875,-20.124410081943378,2304.0,95.3
JarlinGarcia,single,1.6,5.61,0.37,1.67,-5.398128176826212,-136.48545019832122,-6.150064765442872,13.589200592297342,23.14642989369185,-22.424225927302977,2056.0,95.2
JarlinGarcia,nan,1.58,5.69,-0.11,1.43,-6.990179425595863,-135.79762379116698,-7.078066831819447,16.208339813531374,22.137502520871084,-21.28065589659889,2090.0,94.5
JarlinGarcia,nan,1.6,5.79,0.12,3.25,-6.12724884127329,-135.3535940131677,-2.9811503480317656,14.386368205358036,23.354523297302517,-19.651743207495716,2150.0,93.7
JarlinGarcia,nan,1.56,5.75,0.97,3.55,-4.149230281980142,-135.26859050161735,-1.1430770779982755,15.661729486282251,24.232487646368362,-25.39937643389882,2005.0,94.0
JarlinGarcia,field_out,1.58,5.77,0.7,1.96,-5.1293773754862455,-137.68783369447772,-6.33609690098765,17.208468206414107,31.83065703331048,-19.04822172582152,2017.0,94.6
JarlinGarcia,nan,1.49,5.87,0.06,1.64,-6.31990105428424,-135.6808306584785,-7.5178509123516575,16.086536298238382,30.32673087183848,-17.235885911580862,2082.0,93.6
JarlinGarcia,nan,1.94,5.82,0.92,3.29,-5.662889210133806,-135.3251982009891,-2.6340167751291976,18.35177345530202,31.46048357678111,-20.817617009194684,2126.0,92.7
JarlinGarcia,nan,1.72,5.77,0.42,2.09,-6.194555250691169,-135.7967971084124,-5.104552743925255,17.40059524287716,32.189028203258964,-23.109576411045488,2245.0,93.2
JarlinGarcia,nan,1.58,5.79,-1.2,2.31,-9.639589481845924,-134.46603383858064,-5.1858696892211915,16.14260808913951,31.00227613538191,-19.24317521661111,2140.0,92.6
JarlinGarcia,field_out,1.68,5.91,-0.69,2.79,-8.383148771611562,-136.4812989385956,-4.781845007461558,14.573637054284413,31.54793395140489,-17.486128096586107,2246.0,93.9
JarlinGarcia,nan,1.76,5.87,0.29,2.51,-6.480611335013918,-134.66656912394927,-5.210624039613337,16.51848130103584,32.68835307866144,-17.311949451800533,2184.0,92.4
JarlinGarcia,nan,1.62,5.86,-0.61,2.9,-8.249092234514514,-134.4807902818385,-4.433144509582832,16.02513843083213,31.309191316155506,-16.24906738413313,2280.0,92.3
JarlinGarcia,nan,1.72,5.91,-0.27,3.58,-7.457927306802333,-133.24509728029665,-2.5292975757998,14.983965147022287,31.124545054501905,-17.727373402332173,2195.0,91.2
JarlinGarcia,nan,1.43,5.87,0.58,2.27,-5.669920769106669,-136.8856725153444,-5.337663843990656,20.89567804579352,28.901161492925066,-21.635491203615853,2139.0,94.1
JarlinGarcia,nan,1.59,5.84,0.95,3.77,-4.9014825601277705,-137.15481076275523,-1.2901965987701909,19.52601759560813,28.643438799435806,-23.097881768557592,2097.0,94.5
JarlinGarcia,nan,1.56,5.86,-0.13,2.67,-7.036737306539974,-136.84556336606443,-4.668725445069672,16.62107184557082,30.10757932656319,-19.319212474036163,2308.0,94.0
JarlinGarcia,strikeout,1.37,5.8,-0.45,2.06,-7.649928019354397,-137.2030508278757,-6.538600808428671,18.160446178581907,29.880968690014228,-16.716981209882046,2298.0,94.4
JarlinGarcia,nan,1.47,5.83,-0.34,1.88,-7.814605491793596,-137.6274434256207,-7.103919930506189,19.078709714435245,29.86212930857869,-16.905446786380487,2302.0,95.3
JarlinGarcia,nan,1.73,5.81,0.56,2.61,-5.803742061650024,-135.81342705479653,-4.7906938768866105,16.989669662267726,29.65390409568873,-18.369176858332867,2291.0,93.4
JarlinGarcia,field_out,1.76,5.83,0.07,1.71,-6.8809288153764525,-136.79490056322314,-7.021627677002858,15.619725482595726,30.41140680900854,-19.294023968703645,2182.0,94.2
JarlinGarcia,strikeout,1.74,5.85,-0.73,2.44,-9.289302764280547,-136.64997327542812,-5.37645362035936,18.176497233282767,28.09120722141889,-18.522551525529266,2184.0,94.4
JarlinGarcia,nan,1.69,5.9,0.81,2.21,-5.190132260788427,-138.32051846252858,-6.3182877303891525,17.621094288187834,29.17978111897843,-17.95320886083815,2432.0,95.3
JarlinGarcia,single,1.5,5.87,-0.62,2.54,-8.426465488336904,-135.82558922885156,-5.427634869996803,18.530826703854608,29.801274532388305,-16.495330041310616,2369.0,93.4
JarlinGarcia,strikeout,1.84,5.72,-0.52,1.87,-9.297092151497683,-137.2362669694348,-6.165882947316735,19.77514208026155,29.757224297571764,-20.76813568994479,2189.0,94.8
JarlinGarcia,nan,1.71,5.75,0.79,2.99,-5.520700249352855,-135.7889879558503,-3.2165603662865263,18.850102914219,29.752468879053787,-21.168372396137983,2288.0,93.3
JarlinGarcia,nan,1.89,5.72,-0.09,2.06,-7.925179805578176,-136.59146060193362,-5.7745359661703,17.307835074123282,28.029582366890164,-20.009550192618466,2216.0,94.6
JarlinGarcia,field_out,1.79,5.77,0.64,2.32,-5.619635428164517,-136.0383177446173,-5.386291907162304,16.05296711208657,30.1333837635286,-18.603430687134143,2239.0,93.7
JarlinGarcia,nan,1.78,5.75,-1.23,1.53,-10.844899119655487,-136.5471280206099,-6.779282830031043,19.49249702744321,29.12747475114716,-22.189228423534832,2356.0,94.2
JarlinGarcia,nan,1.8,5.85,-0.42,2.77,-9.11390731492971,-136.20071236464446,-3.811681162188705,20.936863314524103,30.70234008673233,-22.50608378407301,2309.0,94.0
JarlinGarcia,nan,1.82,5.82,-0.25,2.16,-8.59936866773943,-135.7843157180547,-5.251619805436481,19.96910943727117,26.639083703869108,-22.744249066046915,2257.0,94.3
JarlinGarcia,nan,1.76,5.81,0.12,1.56,-6.348932150406744,-134.17145682814694,-7.1919797410591215,13.441634583257684,24.96460723199263,-18.995433959267174,2030.0,92.9
JarlinGarcia,nan,1.37,5.67,-0.58,1.56,-7.768789153479108,-135.4149745457198,-6.675251877640577,17.2229121890941,30.10272034865417,-20.154123218028623,2125.0,93.0
JarlinGarcia,nan,1.42,5.8,-0.38,2.26,-7.398362597437445,-137.07753728516695,-5.8838751675842085,17.103183367454378,29.301950332636604,-17.59766850666985,2309.0,94.2
JarlinGarcia,nan,1.3,5.78,0.6,2.78,-4.617365291746737,-135.7149833761357,-4.254854568778204,16.91714236635473,32.67126727736391,-18.273012036816095,2250.0,92.6
JarlinGarcia,field_out,1.08,5.72,0.27,2.07,-4.999516618980802,-134.74719440590547,-5.688279062745968,17.38197194691456,30.75286142328576,-18.984138127258305,2205.0,92.7
JarlinGarcia,nan,1.19,5.94,0.94,3.76,-2.5290279761505667,-136.31106406175527,-2.4990827688989903,11.202769037145302,33.0819843671883,-16.99947401063459,2198.0,93.2
JarlinGarcia,nan,1.43,5.8,0.09,3.46,-6.063230065491581,-135.07628271245574,-2.8409209453339805,16.032297068866633,29.814118057037287,-17.064698114639345,2317.0,92.9
JarlinGarcia,field_out,1.71,5.69,0.86,3.03,-5.1702383947066535,-136.42872633347878,-3.150508429654101,18.03596164267045,29.543754683037672,-20.333779773511925,2127.0,93.7
JarlinGarcia,nan,1.75,5.73,0.44,3.52,-6.330858356664404,-136.30976255048148,-2.1895365704306737,17.969466763890697,29.008333801029767,-19.440390618463887,2085.0,93.7
JarlinGarcia,nan,1.62,5.78,1.12,3.63,-3.7903852709497534,-135.85814563802893,-2.3392217061109983,14.993818475954411,30.36361613149652,-17.51217365977271,1988.0,93.1
JarlinGarcia,nan,1.65,5.71,0.13,2.79,-7.230202946824963,-135.97530916795486,-3.601382119051869,20.21833774731476,30.413489817493854,-21.19077218562049,2117.0,93.5
JarlinGarcia,nan,1.73,5.74,0.51,2.17,-6.207222401234112,-136.19171437288884,-5.768508763886827,18.648594555240983,30.77941076334025,-18.03946741985594,2188.0,93.4
JarlinGarcia,nan,1.7,5.76,1.08,2.72,-4.368044894655885,-136.50967500047207,-4.522701698784297,16.652323691597307,30.28525667105577,-17.916286850715608,2111.0,93.6
JarlinGarcia,nan,1.56,5.75,-0.1,2.52,-7.068254662776575,-137.6869023258321,-4.956773728044278,17.215460232810518,30.61069461888234,-18.610918794006306,2087.0,94.7
JarlinGarcia,nan,1.83,5.7,1.17,2.48,-4.8459962684568385,-136.67785242639323,-4.353290534775336,18.994486470052145,30.15568659110057,-21.61388507605074,2200.0,93.6
JarlinGarcia,nan,1.65,5.76,0.1,2.98,-7.345010187558301,-136.52974630636308,-3.1174473821725024,20.575106574629725,27.83642908910827,-22.47988150850131,2291.0,94.0
JarlinGarcia,nan,1.53,5.8,-0.32,0.94,-7.616672849523032,-137.155925274231,-9.38134654682651,17.8896755679928,31.169449013806386,-16.068942926638627,2426.0,93.9
JarlinGarcia,nan,1.52,5.84,-0.11,3.78,-7.208158712011386,-137.17935422540788,-2.3377361735191617,18.560974658428965,31.242251933851858,-16.54904475013259,2417.0,94.2
JarlinGarcia,nan,1.7,5.8,0.36,2.56,-6.234136335258618,-136.35877171366624,-4.710708006428715,16.953586503060574,30.031690829599967,-19.673534437661463,2131.0,93.9
JarlinGarcia,nan,1.33,5.9,0.17,2.73,-6.040592863956062,-138.26502508628369,-5.151865722687382,18.541582339232487,28.91446448796721,-17.058516316652568,2181.0,95.3
JarlinGarcia,nan,1.26,5.8,-0.92,3.03,-8.383455933543212,-137.92039544104873,-4.28977662586473,17.15742472406949,29.24588615093005,-16.154374262249018,2262.0,95.1
JarlinGarcia,field_out,1.82,5.85,-0.2,2.37,-7.400860509543872,-133.16813598548356,-5.4685614690901625,14.28585031470618,28.81950007630314,-17.09966973816109,2024.0,91.7
JarlinGarcia,nan,1.23,5.93,-1.54,3.22,-10.074248447575561,-134.9925782136637,-3.61168717820682,18.451970912727248,31.690429255685906,-17.753387630912982,2248.0,93.1
JarlinGarcia,nan,1.51,5.91,-0.26,2.93,-7.725882072670442,-136.32566498906266,-4.377517074058137,19.292235583717662,32.246074554950575,-17.735196625912014,2226.0,93.9
JarlinGarcia,field_out,1.51,6.0,0.45,3.05,-5.536357803075374,-135.54034003299108,-4.6010200952748175,17.00565958825399,33.06939577957985,-15.502502347281196,2431.0,92.9
JarlinGarcia,nan,1.86,5.85,-0.69,1.87,-9.630288214466644,-136.91484605248914,-7.257928451962168,18.421420796039072,30.099573476135394,-16.36248357620547,2187.0,95.4
JarlinGarcia,nan,1.9,5.88,0.06,1.47,-7.688839117318006,-137.71618863643198,-8.474966506760069,17.681307228324677,30.67321559076633,-15.779557583245179,2178.0,95.5
JarlinGarcia,nan,2.03,5.82,-0.71,2.87,-9.546558467710682,-135.7748771773457,-4.351015319964444,15.887040037561775,29.812150042874517,-17.306022875524473,2057.0,93.6
JarlinGarcia,nan,1.88,5.71,0.87,1.96,-5.171250676831017,-135.99155838312498,-6.5508530469792365,15.26379977409086,29.58700407966393,-16.522931248064726,2076.0,94.4
JarlinGarcia,double,2.16,5.84,-0.04,2.62,-8.159786149293494,-134.39001999732358,-4.810084411338834,15.685890741825574,30.710350434720613,-17.87188720814747,2104.0,92.8
JarlinGarcia,walk,1.94,5.77,-0.51,1.59,-9.399797890969877,-136.5957115826759,-7.429311903707896,18.870621489839472,31.42977776969533,-17.820703719573203,2053.0,94.7
JarlinGarcia,nan,1.93,5.88,-0.3,3.13,-7.965356541828816,-135.70931516015492,-4.1543270623882345,14.921132803390481,32.20465660830216,-15.111615562142667,2076.0,91.9
JarlinGarcia,nan,1.91,5.83,-0.18,3.84,-8.016988991238508,-136.34833927550508,-2.22513649213982,16.43709169704534,31.90697862321702,-15.782961457795533,2132.0,93.7
JarlinGarcia,nan,1.92,5.88,-2.23,2.77,-13.168179966903224,-136.9901675067224,-5.161965587774187,16.273247485374018,31.34000473357235,-15.479432870436675,2155.0,94.3
JesusLuzardo,field_out,2.61,5.79,-0.41,2.34,-10.503297996811456,-137.79368942604205,-5.836186530802372,18.24207433156084,30.92703754522227,-16.33087290574376,2466.0,93.3
JesusLuzardo,field_out,2.45,5.79,-0.59,2.05,-11.049724864017673,-139.55876790785817,-6.279249055813336,20.89855693761745,30.193035066700894,-19.105550261494226,2510.0,94.7
JesusLuzardo,nan,2.47,5.85,0.29,2.29,-8.484742677512331,-136.50439094649488,-5.002436307905606,18.688803729328534,30.41143701096409,-22.205834398955925,2371.0,92.4
JesusLuzardo,nan,2.48,5.85,-1.41,2.91,-12.369889405639821,-136.8605640901232,-4.290898136588949,16.921416004116693,30.405011421956573,-17.553334172797427,2497.0,92.5
JesusLuzardo,nan,2.4,6.06,0.35,3.7,-7.446808558909937,-136.09834325289268,-3.1697743875573057,14.813942212527824,30.92129174329997,-15.34425157910883,2416.0,91.5
JesusLuzardo,nan,2.55,5.67,-0.78,2.81,-11.279997604534225,-139.55711606772792,-4.195420490315311,17.87395442499423,31.282241735955296,-18.304540728336754,2452.0,94.7
JesusLuzardo,nan,2.53,5.88,-0.27,1.28,-9.986409232213331,-138.80254384540027,-8.509334435520584,18.376766440221985,32.254320686157044,-17.825683156592227,2489.0,93.7
JesusLuzardo,field_out,2.5,5.76,0.26,2.91,-8.68500133815038,-137.6199730636524,-3.4652966444867257,18.92178819732184,30.410238449458323,-21.578192313462328,2369.0,93.4
JesusLuzardo,nan,2.46,5.78,-1.92,1.29,-14.134940019981293,-136.15369633372154,-8.118707156486838,20.191114517595,28.64717369757524,-17.196920239304625,2465.0,92.6
JesusLuzardo,nan,2.47,6.03,0.09,3.43,-8.623117587274848,-136.5043884435381,-3.645236733232748,16.89472843818871,31.432904893546656,-16.073016354161027,2569.0,91.9
JesusLuzardo,field_out,2.92,5.59,0.02,3.11,-10.356912037646786,-138.71452277414588,-2.8447099188594387,18.907528161032808,32.15738923445807,-20.312053026578106,2584.0,94.0
JesusLuzardo,nan,2.81,5.72,0.4,1.84,-8.770713822065872,-139.71670276756112,-6.613637593611614,16.6376975317011,32.2031750827473,-19.08030423751062,2359.0,94.5
JesusLuzardo,nan,2.77,5.77,-1.05,2.96,-12.24356030099999,-138.0002282995765,-4.173906521722678,16.944145319316686,33.08599598262454,-16.6454011140102,2490.0,93.1
JesusLuzardo,nan,2.77,5.7,-1.26,3.45,-12.811120982159364,-139.87627586848726,-2.7840204911351143,16.550354559298064,33.29222512160077,-17.547408423947328,2544.0,94.5
JesusLuzardo,single,2.59,5.84,1.4,2.52,-6.088143881225939,-140.42505490362984,-5.355458987315608,18.92137332126596,31.253720901058607,-18.67528333836296,2516.0,95.1
JesusLuzardo,nan,2.68,5.76,-0.69,1.81,-11.249051077030435,-139.29781504737716,-7.523215252440956,17.229084239311938,30.455340823116522,-14.449165921431014,2544.0,94.3
JesusLuzardo,nan,2.56,5.77,-0.87,1.36,-11.885534736600256,-141.1953495941639,-8.46584959931609,19.691696750176668,32.33653537902238,-16.77873727256794,2500.0,95.4
JesusLuzardo,nan,2.66,5.76,-1.0,2.09,-12.13390772897224,-139.96092542633738,-6.8749462800453305,17.79666117345472,30.649275756538053,-14.464332295069802,2442.0,95.0
JesusLuzardo,double,2.59,5.88,0.47,3.14,-8.321561138451488,-139.65383354578222,-3.5533579999923903,18.39332899719196,30.927757447203003,-20.34105457659668,2300.0,94.6
JesusLuzardo,nan,2.72,5.81,-0.8,3.25,-11.707199851781745,-139.11460832347205,-3.6518169714881408,17.95013774821361,30.709393676001987,-16.644551567282747,2496.0,93.9
JesusLuzardo,force_out,2.46,6.0,0.14,3.41,-8.476818694287788,-135.1152765005107,-2.7946185389639493,16.698251821365222,31.31747119467045,-20.469271165961274,2498.0,91.4
JesusLuzardo,field_out,2.7,5.68,0.69,3.05,-7.756848067626741,-138.85587020423011,-4.002168302083874,16.506877141633232,31.539637535005017,-15.491316588565304,2528.0,94.3
JesusLuzardo,nan,2.66,5.67,-0.07,2.14,-9.753875235914613,-136.10227968409149,-6.010966563654149,18.415668947258208,30.624431995055733,-15.461866270148116,2508.0,92.0
JesusLuzardo,nan,2.66,5.85,-0.79,2.57,-10.951148198853776,-133.41245052924734,-4.901816297888604,15.813864415512807,29.120577898280157,-17.10372954831763,2458.0,90.1
JesusLuzardo,nan,2.25,6.08,0.79,1.79,-6.5288223315387865,-134.20521785390014,-7.811873790892544,17.709584175643435,30.300960172464837,-14.781621167013615,2345.0,90.8
JesusLuzardo,nan,2.66,5.64,-0.88,2.78,-11.560734833481266,-139.40085417512242,-4.310698028713511,16.345705659553662,32.16040656558843,-17.32160530348908,2580.0,94.4
JesusLuzardo,nan,2.63,5.72,0.83,2.04,-7.6423227575588815,-139.72797703152574,-5.788258507211852,18.984414858080395,33.10399865230903,-21.00614255115176,2314.0,94.6
JesusLuzardo,nan,2.69,5.71,-0.21,4.64,-10.097669292029867,-140.09127928705726,-0.1199987279879624,17.183918921370303,33.585350106596735,-15.653038931746915,2640.0,94.8
JesusLuzardo,nan,2.42,5.88,1.0,2.59,-6.784189915866669,-137.75757702120305,-4.838626079994032,19.710962313577344,30.841703377258906,-19.92134626991989,2467.0,93.1
JesusLuzardo,nan,2.43,5.89,1.32,2.0,-5.959168007797159,-138.45198446398976,-6.297658087420071,19.449983551567566,33.32373172236347,-20.191432396828663,2332.0,93.3
JesusLuzardo,nan,2.55,5.82,0.75,2.21,-7.406182024051068,-135.48592638370974,-5.430316537596343,17.832808548695482,28.565900226188432,-20.18094750497221,2352.0,92.1
JesusLuzardo,nan,2.43,6.02,1.1,2.75,-6.676476537318625,-137.98973614823885,-5.171684408708765,20.543598209763786,30.47369361317361,-17.716208499957112,2462.0,93.4
JesusLuzardo,nan,2.33,5.78,-0.67,3.17,-10.840276973753266,-138.73189638267348,-3.776708664239667,20.22005946803143,32.202648260857714,-16.40726846075305,2427.0,94.0
JesusLuzardo,nan,2.62,5.75,0.62,3.33,-8.257174090732516,-139.60019395589134,-3.2036314777765638,19.78284832027945,32.30258979362133,-17.560502422612064,2451.0,94.7
JesusLuzardo,nan,2.55,5.74,0.28,3.02,-8.525205813446295,-137.25483234356622,-3.791756801196096,17.458752645993528,31.224511475613088,-17.474773086176793,2475.0,93.0
JesusLuzardo,nan,2.58,5.89,1.44,3.49,-5.654831767090088,-137.18577093435974,-3.1109515397842937,17.09024248595988,34.80114131051789,-16.618175471507964,2456.0,92.3
JesusLuzardo,nan,2.48,5.82,0.9,0.38,-7.1642733819796565,-135.7625113148115,-10.262446036248523,19.627083135341906,31.50532599808207,-17.78211611836931,2407.0,92.0
JesusLuzardo,nan,2.57,5.95,2.23,2.88,-4.204636131603008,-138.2276783733835,-5.1236690826023255,20.243571681227643,35.272787250036174,-14.764478226604641,2391.0,93.0
JesusLuzardo,field_out,2.35,5.75,-0.83,2.73,-10.556494928169142,-138.39253300854028,-4.920873289121664,15.992447050862909,31.19724403524193,-15.698916639776025,2475.0,93.8
JesusLuzardo,nan,2.55,5.79,1.09,1.49,-6.887423413112629,-137.35768893592493,-8.080736118553121,19.47828632035859,33.700197394389114,-15.180128964695465,2417.0,93.1
JesusLuzardo,strikeout,2.56,5.84,-0.14,3.77,-9.659207133679903,-141.31251040768558,-3.0777717462409933,17.35720198543315,34.73708398044954,-13.383398353670035,2593.0,95.6
JesusLuzardo,nan,2.5,6.0,-0.59,3.74,-9.982704935838978,-136.01762980725476,-2.8455931594783714,14.75562655112299,32.589229589203875,-15.711127429039314,2560.0,91.6
JesusLuzardo,nan,2.51,5.77,-0.63,3.56,-10.991816035774818,-138.66373151455144,-2.666567170127093,19.387379339501518,31.731706166961647,-17.20104179279381,2527.0,93.7
